,Corporation,SDG_fin,Source Name,Source,Source Type,Source Date,Source Author,Explicit or Implicit,Notes,Relevant Country,Project,Entryist Initials
401,Western Digital,17,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",China,Community Grants Program,KMW
402,Western Digital,17,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",India,Community Grants Program,KMW
403,Western Digital,17,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Israel,Community Grants Program,KMW
404,Western Digital,17,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Japan,Community Grants Program,KMW
405,Western Digital,17,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Malaysia,Community Grants Program,KMW
406,Western Digital,17,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Philippines,Community Grants Program,KMW
407,Western Digital,17,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Thailand,Community Grants Program,KMW
408,Western Digital,17,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",United States,Community Grants Program,KMW
409,Western Digital,16,Western Digital: Global Giving Guidelines,https://www.westerndigital.com/company/corporate-philanthropy/global-giving-guidelines,Webpage,,,Implicit,"""The quality of life and education, the well-being of our employees and their families, and the economic health of our society are of vital interest to Western Digital. As a corporation, we support organizations that improve education, support hunger relief, as well as programs protecting the environment and our communities...""; ""We adopt a zero-tolerance approach to bribery and corruption wherever we operate...""",Global,,KMW
410,Western Digital,8,Western Digital: UK Modern Slavery / California Transparency,https://www.westerndigital.com/company/corporate-sustainability/uk-modern-slavery-california-transparency,Webpage,,"Stephen D. Milligan, CEO",Implicit,"""Western Digital is committed to ensuring that there is no modern slavery or human trafficking in our supply chain or in any part of our business. Western Digital does not tolerate the use of slavery, forced or compelled labor or human trafficking by our employees, contractors, business partners, or suppliers. """,nan,,KMW
411,Western Digital,16,Western Digital: U.S. Public Policy Activities,https://www.westerndigital.com/company/corporate-sustainability/us-public-policy-activities,Webpage,,,Implicit,"""the company does not have or support a political action committee and does not use corporate funds or resources for donations to local, state, or national elections whether to candidates, political parties, non-candidate organizations, Section 501(c)(4) organizations, or Section 527 organizations, or to local or state ballot measures. """,United States,,KMW
412,Western Digital,11,Western Digital: Product Compliance,https://www.westerndigital.com/company/corporate-sustainability/product-compliance,Webpage,,,Implicit,"""Western Digital is striving to eliminate the use of heavy metals and toxic substances to manage environmental compliance.""",nan,,KMW
413,Western Digital,11,Western Digital: Responsible Supply Chain,https://www.westerndigital.com/company/corporate-sustainability/responsible-supply-chain,Webpage,,,Implicit,"""We have established and maintain a responsible supply chain..."";  ""Western Digital strongly disapproves of the violence in the Democratic Republic of Congo (DRC) and adjoining countries and is committed to supporting responsible sourcing of conflict minerals... from the region.""; ""We continue to be an active member of the Responsible Business Alliance (RBA)...""; ""We have established and maintain a responsible supply chain due diligence program...""",United States,,KMW
414,Western Digital,11,Western Digital: Responsible Supply Chain,https://www.westerndigital.com/company/corporate-sustainability/responsible-supply-chain,Webpage,,,Implicit,"""We have established and maintain a responsible supply chain..."";  ""Western Digital strongly disapproves of the violence in the Democratic Republic of Congo (DRC) and adjoining countries and is committed to supporting responsible sourcing of conflict minerals... from the region.""; ""We continue to be an active member of the Responsible Business Alliance (RBA)...""; ""We have established and maintain a responsible supply chain due diligence program...""",DRC,,KMW
415,Western Digital,16,Western Digital: Responsible Supply Chain,https://www.westerndigital.com/company/corporate-sustainability/responsible-supply-chain,Webpage,,,Implicit,"""We have established and maintain a responsible supply chain..."";  ""Western Digital strongly disapproves of the violence in the Democratic Republic of Congo (DRC) and adjoining countries and is committed to supporting responsible sourcing of conflict minerals... from the region.""; ""We continue to be an active member of the Responsible Business Alliance (RBA)...""; ""We have established and maintain a responsible supply chain due diligence program...""",United States,,KMW
416,Western Digital,16,Western Digital: Responsible Supply Chain,https://www.westerndigital.com/company/corporate-sustainability/responsible-supply-chain,Webpage,,,Implicit,"""We have established and maintain a responsible supply chain..."";  ""Western Digital strongly disapproves of the violence in the Democratic Republic of Congo (DRC) and adjoining countries and is committed to supporting responsible sourcing of conflict minerals... from the region.""; ""We continue to be an active member of the Responsible Business Alliance (RBA)...""; ""We have established and maintain a responsible supply chain due diligence program...""",DRC,,KMW
417,Western Digital,11,Western Digital: Membership in Responsible Business Alliance,https://www.westerndigital.com/company/corporate-sustainability/membership-in-responsible-business-alliance,Webpage,,,Implicit,"""Western Digital actively participates in the RBA’s leadership to support continued industry progress in advancing the RBA’s mission across the electronics supply chain.""",United States,,KMW
418,Western Digital,11,Western Digital: Environmental Report,https://www.wd.com/content/dam/wdc/website/about-wd/global-citizenship/WDC-GHG-Report-CY2017-Digital.pdf,Report,2017,,Explicit,""" As such, we support the UN Sustainable Development
Goals on Responsible Consumption and Production and Climate
Action.""",United States,,KMW
419,Western Digital,13,Western Digital: Environmental Report,https://www.wd.com/content/dam/wdc/website/about-wd/global-citizenship/WDC-GHG-Report-CY2017-Digital.pdf,Report,2017,,Explicit,""" As such, we support the UN Sustainable Development
Goals on Responsible Consumption and Production and Climate
Action.""",United States,,KMW
420,Zoner,0,NA ,,,,,,Diffiult to find any information about company ambitions: every description is product based.,nan,,KMW
421,Zoom,4,GlobeNewswire: Zoom Donates Video Communications Services to Technion,http://www.globenewswire.com/news-release/2018/10/25/1626739/0/en/Zoom-Donates-Video-Communications-Services-to-Technion.html,Online Article,10/25/18,GlobeNewswire,Implicit,Zoom donated tech to University in Israel that has also has a presence in the US and China,Israel,Product Donation,KMW
422,Zoom,4,"Thrive Global: Tips From the Top: One on One with Eric Yuan, Founder & CEO of Zoom",https://thriveglobal.com/stories/tips-from-the-top-one-on-one-with-eric-yuan-founder-ceo-of-zoom/,Online Article,6/27/18,Adam Mendler,Implicit,"""The Zoom book club reimburses employees and their families for books they buy. We’re always encouraging employees and their families to read and we’re happy to pick up the bill."" (Yuan, founder);  ""My focus has always been providing value to others without the expectation of anything in return. Many people are always looking for what’s in it for them."" (Yuan, Founder)",nan,Zoom Book Club,KMW
423,Zoom,3,zoomBlog: Project ECHO and Zoom: Celebrating Five Years of Saving Lives,https://blog.zoom.us/wordpress/2018/07/31/project-echo-zoom-celebrating-five-years-of-saving-lives/,Self Published Blog,7/31/18,Zoom Blog,Implicit,"“Zoom is proud to be a part of this important effort to reduce rates of chronic disease and improve healthcare in rural areas."" (Yuan, Founder); ECHO is about getting technical healthcare info and access to rural areas",United States,Project ECHO,KMW
424,Zoom,4,Video Conferencing Daily: Video Conferencing Between Schools Could Fight the Effects of a Teacher Shortage,https://www.videoconferencingdaily.com/education/video-conferencing-between-schools-could-fight-the-effects-of-a-teacher-shortage/,Online Article,6/4/18,Lilian C,Implicit,"""The vendor has donated its services to the students of two Colorado schools so they can share expert math and science teachers. Twice a week, teachers and students from advanced STEM school Highlands Ranch (school population 1,800) use the Zoom platform to speak face-to-face with their peers 100 miles away in the Arickaree School District (100 students). The groups collaborate on math, computer science, music, and poetry projects, subjects that some schools in Arickaree’s position take years to staff.""",United States,Product Donation,KMW
425,Zoom,4,zoomBlog: Case Study: Zoom & SRA Breaking the Cycle of Poverty,https://blog.zoom.us/wordpress/2017/09/05/case-study-zoom-sra-breaking-the-cycle-of-poverty/,Self Published Blog,9/5/17,Zoom Blog,Implicit,"""We are proud to help Students Rising Above in their efforts to cultivate the incredible youth that hold the keys to our future.""",United States,,KMW
